sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
11048952	420659504003	1	34000	41.1644286	-79.0961863
11048953	420659504003	1	59500	41.1623730	-79.0933294
11048954	420659504003	1	40040	41.1633121	-79.0943525
11048955	420659504003	1	28300	41.1633612	-79.0944528
11048956	420659504003	1	202800	41.1628956	-79.0857084
11048957	420659504003	1	39810	41.1616849	-79.0914608
11048958	420659504003	1	7800	41.1624728	-79.0943143
11048959	420659504003	1	10200	41.1625568	-79.0936894
11048960	420659504003	1	583700	41.1629990	-79.0853752
11048961	420659504003	1	24400	41.1621698	-79.0871889
11048962	420659504003	1	69100	41.1623846	-79.0866241
11048963	420659504003	6	22300	41.1633164	-79.0899053
11048964	420659504003	9	10800	41.1659194	-79.0984347
11048965	420659504003	1	14100	41.1694613	-79.0882671
11048966	420659504003	1	30240	41.1626543	-79.0885408
11048967	420659504003	1	58700	41.1620856	-79.0878269
11048968	420659504003	1	58000	41.1617568	-79.0883106
11048969	420659504003	1	36100	41.1623329	-79.0890626
11048970	420659504003	1	35200	41.1624878	-79.0892274
11048971	420659504003	1	31100	41.1618456	-79.0916074
11048972	420659504003	1	52665	41.1636566	-79.0929305
11048973	420659504003	1	17000	41.1634646	-79.0955868
11048974	420659504003	1	100200	41.1631964	-79.0950414
11048975	420659504003	1	132000	41.1618039	-79.0917503
11048976	420659504003	1	66500	41.1634463	-79.0932260
11048977	420659504003	1	37800	41.1653337	-79.0991182
11048978	420659504003	1	104800	41.1662578	-79.0870031
11048979	420659504003	1	54000	41.1634345	-79.0915705
11048980	420659504003	1	66000	41.1657043	-79.0860122
11048981	420659504003	1	54600	41.1627437	-79.0882562
11048982	420659504003	1	11600	41.1657543	-79.0867006
11048983	420659504003	1	36300	41.1627207	-79.0920633
11048984	420659504003	1	70000	41.1658359	-79.0851919
11048985	420659504003	1	15400	41.1656669	-79.0848836
11048986	420659504003	1	26200	41.1663583	-79.0876044
11048987	420659504003	1	25000	41.1641207	-79.0964663
11048988	420659504003	1	100200	41.1631870	-79.0872008
11048989	420659504003	1	112200	41.1633952	-79.0872405
11048990	420659504003	1	97600	41.1675650	-79.0983642
11048991	420659504003	6	726000	41.1636712	-79.0962177
11048992	420659504003	1	54290	41.1679839	-79.0978743
11048993	420659504003	1	583700	41.1662105	-79.0984809
11048994	420659504003	1	13200	41.1690997	-79.0933753
11048995	420659504003	9	36600	41.1683551	-79.0937239
11048996	420659504003	1	21600	41.1675745	-79.0941994
11048997	420659504003	1	37000	41.1670936	-79.0979864
11048998	420659504003	1	56500	41.1682865	-79.0939286
11048999	420659504003	1	52000	41.1668097	-79.0977567
11049000	420659504003	1	40420	41.1636276	-79.0911934
11049001	420659504003	1	22200	41.1758389	-79.0981122
11049002	420659504003	1	10000	41.1678210	-79.0901657
11049003	420659504003	1	18000	41.1639696	-79.0885555
11049004	420659504003	1	104000	41.1674986	-79.0914926
11049005	420659504003	1	90400	41.1691543	-79.0930004
11049006	420659504003	1	36100	41.1681557	-79.0900519
11049007	420659504003	1	31800	41.1685673	-79.0914367
11049008	420659504003	1	35900	41.1622097	-79.0857893
11049009	420659504003	1	60060	41.1677395	-79.0887931
11049010	420659504003	1	65000	41.1672989	-79.0869525
11049011	420659504003	1	117000	41.1644519	-79.0988449
11049012	420659504003	1	10700	41.1696285	-79.0937243
11049013	420659504003	1	12180	41.1698078	-79.0924838
11049014	420659504003	1	94000	41.1696635	-79.0883515
11049015	420659504003	1	36000	41.1649896	-79.0990358
11049016	420659504003	1	43200	41.1687467	-79.0881658
11049017	420659504003	6	230000	41.1653111	-79.0973111
11049018	420659504003	1	100180	41.1683208	-79.0971639
11049019	420659504003	1	36000	41.1696729	-79.0898559
11049020	420659504003	1	21200	41.1693351	-79.0913138
11049021	420659504003	1	42300	41.1614842	-79.0862213
11049022	420659504003	1	10800	41.1677751	-79.0965793
11049023	420659504003	1	54000	41.1700714	-79.0958001
11049024	420659504003	6	22300	41.1699341	-79.0949067
11049025	420659504003	1	23500	41.1663952	-79.0975398
11049026	420659504003	1	15800	41.1728309	-79.0909373
11049027	420659504003	1	33900	41.1652351	-79.0880009
11049028	420659504003	1	23600	41.1690020	-79.0985111
11049029	420659504003	1	105000	41.1696560	-79.0903606
11049030	420659504003	1	85000	41.1616040	-79.0876305
11049031	420659504003	1	43000	41.1698781	-79.0974811
11049032	420659504003	1	25000	41.1682221	-79.0947627
11049033	420659504003	1	120000	41.1685219	-79.0967092
11049034	420659504003	1	24000	41.1611074	-79.0874916
11049035	420659504003	1	178000	41.1699728	-79.1003458
11049036	420659504003	1	23100	41.1656855	-79.0960472
11049037	420659504003	1	43100	41.1688194	-79.0960694
11049038	420659504003	1	40680	41.1675477	-79.0926406
11049039	420659504003	1	15400	41.1691777	-79.0948604
11049040	420659504003	1	10000	41.1726543	-79.0992370
11049041	420659504003	1	235000	41.1721444	-79.0976711
11049042	420659504003	1	28000	41.1724558	-79.0999760
11049043	420659504003	1	18900	41.1680849	-79.0878988
11049044	420659504003	1	33600	41.1715099	-79.0995409
11049045	420659504003	1	17500	41.1670239	-79.0954455
11049046	420659504003	1	235000	41.1647255	-79.0906649
11049047	420659504003	1	43000	41.1673944	-79.0882767
11049048	420659504003	1	62000	41.1670604	-79.0897890
11049049	420659504003	6	726000	41.1650109	-79.0923524
11049050	420659504003	1	20800	41.1661817	-79.0953472
11049051	420659504003	1	42000	41.1664577	-79.0918780
11049052	420659504003	1	102300	41.1664344	-79.0913301
11049053	420659504003	9	9900	41.1659033	-79.0912454
11049054	420659504003	1	44900	41.1664405	-79.0938925
11049055	420659504003	1	52800	41.1659059	-79.0919909
11049056	420659504003	1	90600	41.1745849	-79.0987419
11049057	420659504003	1	61000	41.1754197	-79.0976220
11049058	420659504003	1	44200	41.1628933	-79.0910380
11049059	420659504003	9	129600	41.1667324	-79.0989842
11049060	420659504003	1	39600	41.1646896	-79.0934137
11049061	420659504003	9	9900	41.1666311	-79.0890847
11049062	420659504003	1	48000	41.1654213	-79.0944051
11049063	420659504003	1	137650	41.1750041	-79.0976310
11049064	420659504003	9	129600	41.1668792	-79.0929823
11049065	420659504003	1	18500	41.1690071	-79.0890779
11049066	420659504003	1	146400	41.1670751	-79.0941808
11049067	420659504003	1	43000	41.1747418	-79.0964983
11049068	420659504003	1	13000	41.1728885	-79.0961074
11049069	420659504003	1	38000	41.1739345	-79.0977340
11049070	420659504003	1	15500	41.1756762	-79.0955991
11049071	420659504003	1	106600	41.1721984	-79.0971115
11049072	420659504003	1	81000	41.1663056	-79.0934808
11049073	420659504003	1	86000	41.1690113	-79.0993092
11049074	420659504003	1	17800	41.1713645	-79.0941780
11049075	420659504003	1	23100	41.1739192	-79.0968040
11049076	420659504003	1	6000	41.1745828	-79.0944898
11049077	420659504003	1	22200	41.1647788	-79.0894930
11049078	420659504003	1	13500	41.1652253	-79.0893938
11049079	420659504003	1	106500	41.1661467	-79.0889531
11049080	420659504003	1	42500	41.1733971	-79.0950835
11049081	420659504003	1	20400	41.1717505	-79.1013285
11049082	420659504003	1	45100	41.1726631	-79.1012956
11049083	420659504003	1	104000	41.1730786	-79.0975118
11049084	420659504003	1	33200	41.1735301	-79.0991387
11049085	420659504003	1	6000	41.1654780	-79.0884407
11049086	420659504003	9	10800	41.1706370	-79.0980329
11049087	420659504003	1	35600	41.1712409	-79.0984267
11049088	420659504003	1	27400	41.1703603	-79.0990514
11049089	420659504003	1	56700	41.1692983	-79.0978001
11049090	420659504003	1	75000	41.1719361	-79.1033119
11049091	420659504003	1	45140	41.1740730	-79.0985278
11049092	420659504003	1	37200	41.1709727	-79.1004858
11049093	420659504003	1	15000	41.1720291	-79.0961581
11049094	420659504003	1	21700	41.1645183	-79.0890067
11049095	420659504003	1	225000	41.1716841	-79.0911285
11049096	420659504003	1	69100	41.1698894	-79.0906286
11049097	420659504003	1	29300	41.1712852	-79.0961061
11049098	420659504003	1	13000	41.1708192	-79.0948708
11049099	420659505001	1	9100	41.1592403	-79.0664398
11049100	420659505001	1	39000	41.1603447	-79.0666685
11049101	420659505001	1	50230	41.1541373	-79.0772543
11049102	420659505001	1	57000	41.1489366	-79.0723399
11049103	420659505001	1	73600	41.1491174	-79.0724074
11049104	420659505001	1	8400	41.1538260	-79.0763134
11049105	420659505001	1	6100	41.1558005	-79.0730519
11049106	420659505001	1	50500	41.1603959	-79.0650069
11049107	420659505001	1	42700	41.1539718	-79.0771775
11049108	420659505001	1	32800	41.1537057	-79.0767065
11049109	420659505001	1	8300	41.1539652	-79.0763879
11049110	420659505001	1	131000	41.1541796	-79.0765308
11049111	420659505001	1	21900	41.1535980	-79.0767728
11049112	420659505001	1	12700	41.1538989	-79.0767498
11049113	420659505001	1	20000	41.1598620	-79.0712422
11049114	420659505001	1	15100	41.1538690	-79.0762268
11049115	420659505001	1	15090	41.1542336	-79.0769417
11049116	420659505001	1	54600	41.1596999	-79.0732485
11049117	420659505001	1	105000	41.1588243	-79.0686652
11049118	420659505001	1	8500	41.1600981	-79.0689230
11049119	420659505001	1	22000	41.1595075	-79.0727427
11049120	420659505001	1	75004	41.1550412	-79.0763527
11049121	420659505001	1	17000	41.1599036	-79.0689073
11049122	420659505001	1	76200	41.1598800	-79.0692128
11049123	420659505001	1	30000	41.1500196	-79.0754315
11049124	420659505001	1	22000	41.1600334	-79.0691904
11049125	420659505001	1	34800	41.1534763	-79.0762315
11049126	420659505001	1	278000	41.1531503	-79.0680143
11049127	420659505001	1	94300	41.1509721	-79.0809284
11049128	420659505001	1	39000	41.1527057	-79.0747941
11049129	420659505001	1	42200	41.1601680	-79.0690504
11049130	420659505001	1	7500	41.1528161	-79.0743124
11049131	420659505001	1	30000	41.1601543	-79.0693913
11049132	420659505001	1	40680	41.1600905	-79.0696806
11049133	420659505001	1	52300	41.1528329	-79.0740237
11049134	420659505001	1	9100	41.1529166	-79.0744968
11049135	420659505001	1	61650	41.1530592	-79.0746036
11049136	420659505001	1	225000	41.1526741	-79.0741179
11049137	420659505001	1	23000	41.1523663	-79.0752101
11049138	420659505001	1	16300	41.1528095	-79.0749938
11049139	420659505001	1	21600	41.1527895	-79.0744915
11049140	420659505001	1	60280	41.1538917	-79.0677793
11049141	420659505001	1	104900	41.1511024	-79.0815251
11049142	420659505001	1	50000	41.1508373	-79.0807728
11049143	420659505001	1	38000	41.1506513	-79.0816440
11049144	420659505001	1	99000	41.1507957	-79.0813632
11049145	420659505001	1	9700	41.1505176	-79.0813547
11049146	420659505001	1	7800	41.1512399	-79.0812985
11049147	420659505001	1	8100	41.1507338	-79.0812927
11049148	420659505001	1	75000	41.1532949	-79.0687429
11049149	420659505001	1	8400	41.1535019	-79.0686505
11049150	420659505001	1	150000	41.1508648	-79.0808993
11049151	420659505001	1	70000	41.1537020	-79.0679645
11049152	420659505001	1	75000	41.1532885	-79.0688530
11049153	420659505001	1	9100	41.1535435	-79.0683406
11049154	420659505001	1	65240	41.1531687	-79.0678370
11049155	420659505001	1	19140	41.1536695	-79.0760826
11049156	420659505001	1	220000	41.1502774	-79.0761636
11049157	420659505001	1	15900	41.1582087	-79.0665815
11049158	420659505001	1	20000	41.1595316	-79.0686180
11049159	420659505001	1	17000	41.1587372	-79.0676853
11049160	420659505001	1	21300	41.1586077	-79.0682919
11049161	420659505001	1	33200	41.1592988	-79.0677720
11049162	420659505001	1	19000	41.1587786	-79.0686249
11049163	420659505001	1	72900	41.1590044	-79.0684976
11049164	420659505001	1	62000	41.1590039	-79.0683188
11049165	420659505001	1	8300	41.1580330	-79.0662616
11049166	420659505001	1	42000	41.1574699	-79.0646318
11049167	420659505001	1	6000	41.1574747	-79.0645506
11049168	420659505001	1	104250	41.1575408	-79.0651337
11049169	420659505001	1	8300	41.1579502	-79.0648141
11049170	420659505001	1	17100	41.1580259	-79.0649267
11049171	420659505001	1	35000	41.1577982	-79.0650086
11049172	420659505001	1	35400	41.1498338	-79.0759684
11049173	420659505001	1	23500	41.1510375	-79.0764669
11049174	420659505001	1	161000	41.1583167	-79.0664767
11049175	420659505001	1	73400	41.1580917	-79.0657628
11049176	420659505001	1	9260	41.1579855	-79.0658072
11049177	420659505001	1	12100	41.1510038	-79.0760793
11049178	420659505001	1	96200	41.1578975	-79.0665159
11049179	420659505001	1	115000	41.1577150	-79.0662038
11049180	420659505001	1	33500	41.1505539	-79.0767289
11049181	420659505001	1	23400	41.1506801	-79.0757854
11049182	420659505001	1	46000	41.1511237	-79.0758580
11049183	420659505001	1	30300	41.1510475	-79.0759171
11049184	420659505001	1	29000	41.1499607	-79.0764036
11049185	420659505001	1	52000	41.1509026	-79.0763706
11049186	420659505001	1	15700	41.1509074	-79.0759402
11049187	420659505001	1	141300	41.1534237	-79.0754666
11049188	420659505001	1	111000	41.1496320	-79.0736440
11049189	420659505001	1	181200	41.1512759	-79.0808009
11049190	420659505001	1	70000	41.1501752	-79.0766154
11049191	420659505001	1	17100	41.1501551	-79.0770344
11049192	420659505001	1	15000	41.1498349	-79.0767013
11049193	420659505001	1	49400	41.1514127	-79.0813139
11049194	420659505001	1	74000	41.1519100	-79.0807976
11049195	420659505001	1	49700	41.1514052	-79.0806360
11049196	420659505001	1	7700	41.1500343	-79.0739272
11049197	420659505001	1	74500	41.1512801	-79.0808560
11049198	420659505001	1	7800	41.1516252	-79.0806030
11049199	420659505001	1	21200	41.1518924	-79.0807430
11049200	420659505001	1	8300	41.1499793	-79.0737530
11049201	420659505001	1	19000	41.1498760	-79.0745666
11049202	420659505001	1	119900	41.1500279	-79.0740694
11049203	420659505001	1	90000	41.1533247	-79.0753012
11049204	420659505001	1	147300	41.1604983	-79.0644524
11049205	420659505001	1	357700	41.1600618	-79.0648352
11049206	420659505001	1	88300	41.1502590	-79.0741084
11049207	420659505001	1	48500	41.1605358	-79.0638889
11049208	420659505001	1	49500	41.1599904	-79.0637942
11049209	420659505001	1	21600	41.1605082	-79.0644595
11049210	420659505001	1	47040	41.1599260	-79.0638281
11049211	420659505001	1	68130	41.1535726	-79.0759608
11049212	420659505001	1	17100	41.1588835	-79.0714287
11049213	420659505001	1	16020	41.1583298	-79.0722990
11049214	420659505001	1	78000	41.1590817	-79.0722677
11049215	420659505001	1	68000	41.1582367	-79.0717958
11049216	420659505001	1	112400	41.1582804	-79.0726222
11049217	420659505001	1	10100	41.1586914	-79.0721739
11049218	420659505001	1	44200	41.1588607	-79.0756563
11049219	420659505001	1	61000	41.1557430	-79.0713820
11049220	420659505001	1	15500	41.1569301	-79.0726041
11049221	420659505001	1	47000	41.1511965	-79.0819652
11049222	420659505001	1	91000	41.1507501	-79.0788220
11049223	420659505001	1	15000	41.1566465	-79.0710466
11049224	420659505001	1	56800	41.1503969	-79.0784038
11049225	420659505001	1	9100	41.1535134	-79.0755904
11049226	420659505001	1	42500	41.1513669	-79.0822731
11049227	420659505001	1	73000	41.1506677	-79.0785651
11049228	420659505001	1	49600	41.1506465	-79.0782641
11049229	420659505001	1	23400	41.1509012	-79.0787649
11049230	420659505001	1	137000	41.1505447	-79.0783630
11049231	420659505001	1	57000	41.1565953	-79.0711578
11049232	420659505001	1	34000	41.1516858	-79.0706586
11049233	420659505001	1	36500	41.1511050	-79.0818237
11049234	420659505001	1	100400	41.1509646	-79.0823609
11049235	420659505001	1	351900	41.1518346	-79.0717907
11049236	420659505001	1	39090	41.1511174	-79.0819030
11049237	420659505001	1	50800	41.1509126	-79.0818819
11049238	420659505001	1	8900	41.1522540	-79.0705892
11049239	420659505001	1	74000	41.1518300	-79.0713459
11049240	420659505001	1	115000	41.1522192	-79.0714207
11049241	420659505001	1	52000	41.1523688	-79.0704512
11049242	420659505001	1	116000	41.1568368	-79.0726470
11049243	420659505001	1	37730	41.1570954	-79.0724741
11049244	420659505001	1	8400	41.1567854	-79.0715430
11049245	420659505001	1	53500	41.1568715	-79.0717657
11049246	420659505001	1	13900	41.1572566	-79.0728297
11049247	420659505001	1	7280	41.1516463	-79.0705102
11049248	420659505001	1	45000	41.1562788	-79.0712453
11049249	420659505001	1	69100	41.1522987	-79.0694980
11049250	420659505001	1	9000	41.1516183	-79.0702822
11049251	420659505001	1	61900	41.1519820	-79.0700453
11049252	420659505001	1	33000	41.1519751	-79.0703960
11049253	420659505001	1	25000	41.1502806	-79.0754945
11049254	420659505001	1	22000	41.1560929	-79.0712436
11049255	420659505001	1	44100	41.1559739	-79.0714299
11049256	420659505001	1	341000	41.1591115	-79.0750773
11049257	420659505001	1	24000	41.1553953	-79.0709625
11049258	420659505001	1	48200	41.1571483	-79.0717854
11049259	420659505001	1	68000	41.1556681	-79.0714178
11049260	420659505001	1	33000	41.1553877	-79.0756979
11049261	420659505001	1	30000	41.1539695	-79.0743382
11049262	420659505001	1	61000	41.1556142	-79.0749263
11049263	420659505001	1	51000	41.1561998	-79.0665739
11049264	420659505001	1	5000	41.1557800	-79.0741699
11049265	420659505001	1	69740	41.1562105	-79.0745168
11049266	420659505001	1	74500	41.1542249	-79.0731464
11049267	420659505001	1	51000	41.1552693	-79.0741409
11049268	420659505001	1	55030	41.1545433	-79.0743550
11049269	420659505001	1	65900	41.1548722	-79.0757012
11049270	420659505001	1	56380	41.1551687	-79.0736851
11049271	420659505001	1	46000	41.1549309	-79.0754027
11049272	420659505001	1	23600	41.1565924	-79.0668675
11049273	420659505001	1	73000	41.1525283	-79.0807861
11049274	420659505001	1	85000	41.1540331	-79.0729859
11049275	420659505001	1	52000	41.1522070	-79.0814137
11049276	420659505001	1	94300	41.1572988	-79.0661816
11049277	420659505001	1	87500	41.1531429	-79.0674349
11049278	420659505001	1	22400	41.1536928	-79.0672272
11049279	420659505001	1	28800	41.1560907	-79.0735986
11049280	420659505001	1	50000	41.1499283	-79.0819455
11049281	420659505001	1	59000	41.1580702	-79.0754971
11049282	420659505001	1	40530	41.1561086	-79.0748464
11049283	420659505001	1	56380	41.1581066	-79.0752388
