sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
212597257	11060869	39	F	1	0	X	514268522
212597258	11060869	41	M	1	1	X	514269445
212632584	11056425	58	M	1	0	X	514268641
212760697	11044661	48	F	1	0	X	X
212760701	11046104	48	F	1	0	X	X
212760702	11048120	21	M	1	2	X	514267988
212760704	11054953	21	M	1	2	X	514271168
212789159	11050562	68	M	1	0	X	514267791
212789160	11050562	67	F	1	1	X	X
212804124	11045871	89	M	1	0	X	X
212939565	11045492	1	F	1	2	X	X
212939566	11045492	43	M	1	1	X	514269656
212939567	11045492	41	F	1	0	X	X
212939570	11047122	43	M	1	1	X	514270781
212939573	11047131	1	F	1	2	X	X
212939578	11048174	43	M	1	1	X	514269932
212939581	11048896	1	F	1	2	X	X
212939582	11048896	43	M	1	1	X	514267988
212939583	11048896	41	F	1	0	X	X
212939589	11049525	1	F	1	2	X	X
212939594	11051111	43	M	1	1	X	514268330
212939598	11052261	43	M	1	1	X	514268357
212939601	11054602	1	F	1	2	X	X
212939602	11054602	43	M	1	1	X	514269603
212939604	11054602	8	M	1	2	450110701	X
212939606	11058434	43	M	1	1	X	514268678
212939607	11058434	41	F	1	0	X	X
212939608	11058434	8	M	1	2	450108468	X
212961443	11057654	37	M	1	0	X	X
212979087	11046320	68	F	1	0	X	X
212979088	11046320	70	M	1	1	X	X
212979089	11047620	68	F	1	0	X	X
212979090	11047620	70	M	1	1	X	X
212979091	11048445	68	F	1	0	X	X
212979092	11048445	70	M	1	1	X	X
212979093	11050318	68	F	1	0	X	X
212979094	11050318	70	M	1	1	X	X
212979096	11051149	70	M	1	1	X	X
213018266	11043901	6	F	1	2	450110701	X
213018269	11043901	33	M	1	0	X	514269765
213018273	11045021	33	M	1	0	X	514269768
213018274	11051451	6	F	1	2	450145390	X
213018277	11051451	33	M	1	0	X	514268047
213018279	11052765	40	F	1	1	X	X
213018281	11052765	33	M	1	0	X	514270454
213018283	11052869	40	F	1	1	X	X
213018286	11054355	6	F	1	2	450110701	X
213018287	11054355	40	F	1	1	X	X
213018288	11054355	2	F	1	2	X	X
213018290	11056868	6	F	1	2	450110701	X
213018291	11056868	40	F	1	1	X	X
213018292	11056868	2	F	1	2	X	X
213018294	11057255	6	F	1	2	450145390	X
213018297	11057255	33	M	1	0	X	514268522
213018298	11059792	6	F	1	2	450139177	X
213018301	11059792	33	M	1	0	X	513559168
213027161	11054611	54	F	1	1	X	514270454
213027164	11054611	30	M	1	2	X	514270872
213027166	11054611	22	M	1	2	X	514270107
213027167	11057031	54	F	1	1	X	514270454
213027170	11057031	30	M	1	2	X	513932238
213027172	11057031	22	M	1	2	X	514268896
213027173	11059041	54	F	1	1	X	514268873
213027175	11059041	56	M	1	0	X	514269127
213027177	11059041	28	F	1	2	X	X
213027178	11059041	22	M	1	2	X	514267870
213044869	11054760	30	F	1	0	X	X
213139284	11046959	40	F	1	2	X	X
213139287	11047626	40	F	1	2	X	X
213139288	11047626	74	M	1	0	X	X
213139289	11057218	67	F	1	1	X	X
213175443	11046940	62	M	1	1	X	514270454
213218739	11061364	63	M	1	0	X	514267904
213398761	11056157	22	F	1	1	X	514268522
213398763	11056157	0	M	1	2	X	X
213398764	11056904	22	F	1	1	X	514271284
213398767	11057673	22	F	1	1	X	514268779
213398768	11057673	25	M	1	0	X	514268522
213398769	11057673	0	M	1	2	X	X
213491802	11045619	46	F	1	1	X	513520218
213491805	11045743	42	M	1	0	X	514270192
213491807	11049558	42	M	1	0	X	514267791
213491808	11049657	46	F	1	1	X	514267791
213491809	11049657	42	M	1	0	X	514267944
213491810	11049914	46	F	1	1	X	514268048
213491811	11049914	42	M	1	0	X	514268414
213491812	11049961	46	F	1	1	X	514271449
213491813	11049961	42	M	1	0	X	514266445
213491815	11053479	42	M	1	0	X	514269962
213491816	11054834	46	F	1	1	X	514268300
213491820	11057012	46	F	1	1	X	514268753
213687507	11044241	60	F	1	0	X	X
213687508	11047855	60	F	1	0	X	X
213687509	11051172	60	F	1	0	X	X
213687511	11055546	60	F	1	0	X	X
213687512	11055574	60	F	1	0	X	X
213687513	11056801	60	F	1	0	X	X
213687517	11059486	60	F	1	0	X	X
213687519	11061131	60	F	1	0	X	X
213687521	11062033	60	F	1	0	X	X
213744316	11044505	0	F	1	2	X	X
213744317	11044505	25	M	1	1	X	514270649
213744318	11044505	29	F	1	0	X	514269108
213744319	11044507	0	F	1	2	X	X
213744324	11047342	29	F	1	0	X	514269643
213744325	11048300	0	F	1	2	X	X
213744327	11048300	29	F	1	0	X	514268093
213744330	11052496	29	F	1	0	X	514267249
213744331	11052558	0	F	1	2	X	X
213744332	11052558	25	M	1	1	X	514270406
213744333	11052558	29	F	1	0	X	514270402
213744336	11054400	29	F	1	0	X	514269919
213744337	11054632	0	F	1	2	X	X
213744338	11054632	25	M	1	1	X	514268951
213744342	11060017	29	F	1	0	X	514269369
214004113	11045268	53	F	1	0	X	514269734
214004114	11051470	64	M	1	1	X	514266374
214004117	11056628	53	F	1	0	X	514267632
214031982	11048789	94	F	1	0	X	X
214031983	11049839	94	F	1	0	X	X
214031985	11052871	94	F	1	0	X	X
214031986	11055576	94	F	1	0	X	X
214031987	11057581	94	F	1	0	X	X
214031988	11057771	94	F	1	0	X	X
214128160	11053930	58	M	1	0	X	514270862
214128162	11059746	58	M	1	0	X	514268142
214219919	11059623	36	F	1	2	X	514269445
214219920	11059623	78	M	1	0	X	X
214219921	11059623	46	M	1	6	X	514271168
214407963	11043953	40	F	1	0	X	514269249
214407964	11043953	33	M	1	1	X	X
214544194	11046381	51	M	1	0	X	X
214544198	11055994	51	M	1	0	X	X
214544199	11059435	44	F	1	9	X	X
214544200	11059435	51	M	1	0	X	X
214544202	11060567	51	M	1	0	X	X
214637187	11050685	28	F	1	9	X	X
214637188	11050685	29	M	1	0	X	514267944
214637190	11050685	2	M	1	2	X	X
214637200	11052735	29	M	1	0	X	514265761
214637204	11058653	29	M	1	0	X	514267674
214637205	11058653	5	F	1	2	450145390	X
214691197	11044195	18	M	1	2	X	X
214691199	11047268	18	M	1	2	X	X
214691201	11047872	18	M	1	2	X	X
214691202	11047907	53	M	1	0	X	514268191
214691206	11052169	53	M	1	0	X	514268289
214691207	11052169	18	M	1	2	X	X
214691209	11054396	18	M	1	2	X	X
214691210	11056190	53	M	1	0	X	514265753
214691214	11060967	53	M	1	0	X	514268522
214864270	11044721	27	M	1	0	X	X
214864272	11044762	28	F	1	9	X	X
214864276	11048086	28	F	1	9	X	X
214864277	11048086	5	M	1	2	450111632	X
214864279	11048086	3	F	1	2	X	X
214864280	11048698	28	F	1	9	X	X
214864282	11048698	27	M	1	0	X	X
214864284	11051046	28	F	1	9	X	X
214864286	11051046	27	M	1	0	X	X
214864288	11055771	28	F	1	9	X	X
214864289	11055771	5	M	1	2	450145390	X
214864290	11055771	27	M	1	0	X	X
214968531	11056242	68	M	1	0	X	514268112
215112615	11059822	49	F	1	0	X	X
215112616	11059822	27	M	1	2	X	X
215360452	11059938	4	F	1	2	X	X
215411875	11043924	27	F	1	1	X	X
215411876	11043924	34	M	1	0	X	514269861
215411877	11052888	1	F	1	2	X	X
215411878	11052888	27	F	1	1	X	X
215411879	11052888	34	M	1	0	X	514270454
215489467	11050744	45	M	1	0	X	513959907
215489468	11050744	0	F	1	5	X	X
215489469	11050744	1	F	1	5	X	X
215489470	11050744	20	F	1	2	X	514267791
215489471	11050744	21	F	1	2	X	514266271
215489472	11050744	44	F	1	1	X	X
215489475	11052704	1	F	1	5	X	X
215489481	11052777	1	F	1	5	X	X
215489482	11052777	20	F	1	2	X	514268951
215489483	11052777	21	F	1	2	X	514269487
215489485	11058041	45	M	1	0	X	514268643
215489487	11058041	1	F	1	5	X	X
215489488	11058041	20	F	1	2	X	514274547
215489494	11058046	20	F	1	2	X	514269445
215489495	11058046	21	F	1	2	X	514269339
215602848	11054029	54	F	1	0	X	514213297
215602849	11059225	54	F	1	0	X	514268779
215673710	11057465	67	M	1	0	X	X
215682662	11046237	46	M	1	0	X	514267791
215682665	11050876	45	F	1	1	X	514268063
215682666	11053454	46	M	1	0	X	514268096
215682667	11053454	45	F	1	1	X	514268954
215682668	11054360	46	M	1	0	X	514271449
215682670	11055407	46	M	1	0	X	514268289
215682671	11055407	45	F	1	1	X	505889291
215682675	11058416	45	F	1	1	X	514268552
215739480	11045742	49	F	1	1	X	514269768
215739481	11046148	49	M	1	0	X	514271045
215739482	11046148	49	F	1	1	X	514269811
215739484	11046263	49	F	1	1	X	514271563
215739488	11049677	49	F	1	1	X	514268152
215739489	11056072	49	M	1	0	X	514267873
215739490	11056072	49	F	1	1	X	514269463
215739493	11058904	49	M	1	0	X	514268916
215739496	11059513	49	F	1	1	X	514268807
215780290	11043942	52	M	1	0	X	514270454
215780291	11048338	52	M	1	0	X	514269816
215780294	11059473	52	M	1	0	X	514268504
215780295	11061929	52	M	1	0	X	514269445
215815387	11050741	70	F	1	0	X	X
215815388	11055645	70	F	1	0	X	X
215815389	11055935	70	F	1	0	X	X
215933663	11056607	8	F	1	2	450066968	X
215933664	11056607	35	M	1	0	X	513981723
215933667	11058733	8	F	1	2	450066968	X
215933670	11058733	11	M	1	2	450110845	X
215980788	11056921	69	M	1	0	X	X
215980789	11056921	62	F	1	1	X	514268752
215980790	11057558	69	M	1	0	X	X
215980791	11057558	62	F	1	1	X	514268641
216078412	11054103	50	F	1	0	X	514268003
216078413	11054103	20	F	1	2	X	514270269
216078414	11055544	18	M	1	2	450150577	X
216078418	11058220	50	F	1	0	X	514269139
216078419	11058220	20	F	1	2	X	514268746
216078420	11060263	18	M	1	2	450150577	X
216078421	11060263	50	F	1	0	X	513560189
216158756	11048565	81	F	1	0	X	X
216176559	11044850	54	F	1	1	X	X
216176560	11048541	34	F	1	2	X	X
216176561	11048541	56	M	1	0	X	514268161
216176562	11048541	54	F	1	1	X	X
216176563	11055970	34	F	1	2	X	X
216176564	11055970	56	M	1	0	X	514268696
216176565	11055970	54	F	1	1	X	X
216176567	11058036	56	M	1	0	X	514268765
216176569	11060824	34	F	1	2	X	X
216176570	11060824	56	M	1	0	X	514269361
216203940	11044773	61	M	1	1	X	514269737
216203943	11046641	65	F	1	0	X	X
216203944	11047521	61	M	1	1	X	517779700
216203948	11049738	61	M	1	1	X	514267791
216203955	11060996	65	F	1	0	X	X
216204447	11054879	84	F	1	0	X	X
216345682	11043965	34	F	1	1	X	514269745
216420383	11044982	51	M	1	0	X	514271322
216420385	11044982	25	F	1	2	X	514269199
216420386	11045454	51	M	1	0	X	514269445
216420389	11046349	51	M	1	0	X	514269463
216420390	11046349	51	F	1	1	X	X
216420391	11046349	25	F	1	2	X	514270862
216420393	11049168	51	F	1	1	X	X
216420395	11050106	51	M	1	0	X	514268257
216420397	11050106	25	F	1	2	X	514265885
216420400	11050178	25	F	1	2	X	514268137
216420405	11054728	51	F	1	1	X	X
216420407	11056875	51	M	1	0	X	514269000
216420408	11056875	51	F	1	1	X	X
216420411	11058582	51	F	1	1	X	X
216420413	11058827	51	M	1	0	X	514269323
216420414	11058827	51	F	1	1	X	X
216420415	11058827	25	F	1	2	X	513930442
216420416	11059389	51	M	1	0	X	514268070
216420417	11059389	51	F	1	1	X	X
216420419	11061263	51	M	1	0	X	514268701
216420421	11061263	25	F	1	2	X	511717803
216526311	11044001	19	M	1	7	X	514270956
216526312	11044001	35	M	1	0	X	514269638
216526313	11044001	26	F	1	1	X	514401628
216526315	11044001	49	F	1	6	X	514271168
216526316	11044001	5	F	1	2	450120306	X
216526318	11046854	35	M	1	0	X	514262760
216526319	11046854	26	F	1	1	X	514270500
216526320	11046854	3	F	1	2	X	X
216526326	11053384	3	F	1	2	X	X
216526327	11053384	49	F	1	6	X	514270454
216526328	11053384	5	F	1	2	450102519	X
216526329	11055251	19	M	1	7	X	514267727
216526331	11055251	26	F	1	1	X	513933469
216526335	11058030	19	M	1	7	X	514268883
216526337	11058030	26	F	1	1	X	513929215
216526338	11058030	3	F	1	2	X	X
216526340	11058030	5	F	1	2	450102519	X
216526343	11058767	26	F	1	1	X	513931506
216526344	11058767	3	F	1	2	X	X
216526346	11058767	5	F	1	2	450151186	X
216640777	11058748	56	M	1	0	X	514268792
216640778	11058778	55	F	1	1	X	514269445
216640779	11058778	56	M	1	0	X	514268812
216920037	11052955	46	M	1	2	X	514270670
216920038	11052955	84	F	1	0	X	X
217008405	11052347	73	M	1	0	X	X
217008406	11052347	55	F	1	2	X	X
217008407	11052347	74	F	1	1	X	X
217138608	11056158	61	M	1	0	X	X
217138610	11056158	35	M	1	2	X	X
217138612	11058746	61	M	1	0	X	X
217138614	11058746	35	M	1	2	X	X
217138616	11061426	61	M	1	0	X	X
217138617	11061426	29	M	1	2	X	X
217138618	11061426	35	M	1	2	X	X
217209942	11048662	1	M	1	2	X	X
217209944	11048662	31	M	1	1	X	514270454
217209946	11052190	1	M	1	2	X	X
217209948	11052190	31	M	1	1	X	514267014
217280267	11044155	37	F	1	1	X	X
217280269	11044155	10	F	1	2	450110701	X
217280270	11044155	38	M	1	0	X	514269697
217280271	11046283	37	F	1	1	X	X
217280273	11046283	10	F	1	2	450110701	X
217280274	11046283	38	M	1	0	X	514267690
217280277	11057170	10	F	1	2	450149079	X
217280278	11057170	38	M	1	0	X	514268740
217280280	11059454	11	F	1	2	450150578	X
217280283	11059961	37	F	1	1	X	X
217280284	11059961	11	F	1	2	450150577	X
217317253	11044506	37	M	1	0	X	514269431
217382541	11043989	67	M	1	0	X	X
217382542	11043989	60	F	1	1	X	X
217382545	11046019	67	M	1	0	X	X
217382546	11046019	60	F	1	1	X	X
217382547	11048524	67	M	1	0	X	X
217592470	11045375	21	M	1	2	X	X
217592473	11045375	14	M	1	2	X	X
217592478	11049399	21	M	1	2	X	X
217592479	11049399	50	M	1	0	X	514268068
217592481	11049399	14	M	1	2	X	X
217736022	11056288	62	F	1	1	X	X
217736024	11061296	62	F	1	1	X	X
217964591	11051898	67	M	1	0	X	X
217964592	11051898	64	F	1	1	X	X
217964594	11052192	64	F	1	1	X	X
217964595	11054722	67	M	1	0	X	X
217964596	11054722	64	F	1	1	X	X
217964602	11060908	64	F	1	1	X	X
218116297	11053792	28	F	1	0	X	514273116
218116298	11053792	31	M	1	1	X	514269240
218180810	11056564	70	F	1	0	X	X
218180811	11056564	78	M	1	1	X	X
218180812	11061169	70	F	1	0	X	X
218180813	11061169	78	M	1	1	X	X
218223524	11053008	82	F	1	1	X	X
218223525	11061393	83	M	1	0	X	X
218238707	11045602	58	M	1	0	X	514270908
218238709	11045602	50	F	1	1	X	X
218238710	11046362	58	M	1	0	X	514268376
218238714	11048324	25	F	1	2	X	514268035
218238715	11048324	50	F	1	1	X	X
218238717	11052042	25	F	1	2	X	514267037
218238718	11052042	50	F	1	1	X	X
218238719	11055633	58	M	1	0	X	514268707
218238720	11055633	25	F	1	2	X	514267551
218238721	11055633	50	F	1	1	X	X
218238722	11056153	58	M	1	0	X	514266375
218238724	11056153	50	F	1	1	X	X
218238727	11057732	50	F	1	1	X	X
218238731	11060745	58	M	1	0	X	514269445
218238733	11060745	50	F	1	1	X	X
218238735	11061446	25	F	1	2	X	514268779
218238736	11061446	50	F	1	1	X	X
218354124	11049823	76	F	1	0	X	X
218354131	11056767	76	F	1	0	X	X
218354133	11060249	76	F	1	0	X	X
218492680	11046762	45	F	1	1	X	X
218492681	11046762	44	M	1	0	X	515945542
218492683	11050870	44	M	1	0	X	514268522
218492684	11051128	45	F	1	1	X	X
218492685	11051128	44	M	1	0	X	514268070
218492687	11051232	44	M	1	0	X	512240502
218492688	11052989	45	F	1	1	X	X
218492689	11052989	44	M	1	0	X	514271524
218492692	11053534	45	F	1	1	X	X
218492694	11055538	45	F	1	1	X	X
218492695	11055538	44	M	1	0	X	514268213
218492696	11056423	45	F	1	1	X	X
218492697	11056423	44	M	1	0	X	514269167
218492700	11057583	45	F	1	1	X	X
218492702	11059323	45	F	1	1	X	X
218492703	11059323	44	M	1	0	X	514269339
218673393	11050358	24	F	1	2	X	514267691
218673394	11050358	54	M	1	0	X	514268879
218673398	11051323	54	M	1	0	X	514270454
218673399	11051323	50	F	1	1	X	X
218673401	11051523	24	F	1	2	X	514265738
218673402	11051523	54	M	1	0	X	514267105
218673403	11051523	50	F	1	1	X	X
218673404	11059371	21	F	1	2	X	514268522
218673405	11059371	24	F	1	2	X	514269419
218673407	11059371	50	F	1	1	X	X
218673409	11059447	24	F	1	2	X	514269445
218673411	11059447	50	F	1	1	X	X
218673412	11059725	21	F	1	2	X	514268522
218673414	11059725	54	M	1	0	X	514269174
218800981	11046286	64	M	1	0	X	X
218800985	11048520	64	M	1	0	X	X
218800987	11048770	64	M	1	0	X	X
218800989	11051419	64	M	1	0	X	X
218800991	11054047	64	M	1	0	X	X
218800993	11055091	64	M	1	0	X	X
218800994	11055091	56	F	1	1	X	513932858
218924315	11049406	48	M	1	0	X	514267988
218924317	11049406	48	F	1	9	X	X
218924318	11050363	48	M	1	0	X	514268052
218924322	11051362	15	M	1	2	450110845	X
218924324	11055000	48	M	1	0	X	514270454
218924325	11055000	15	M	1	2	450132231	X
218924326	11055000	48	F	1	9	X	X
218924327	11058225	48	M	1	0	X	514268522
218924329	11058225	48	F	1	9	X	X
219007068	11049224	25	F	1	2	X	514267998
219007072	11049501	52	F	1	0	X	X
219007073	11049501	52	M	1	1	X	514267791
219007074	11050212	25	F	1	2	X	514268136
219007078	11051528	52	F	1	0	X	X
219007079	11051528	52	M	1	1	X	514507126
219007080	11052372	25	F	1	2	X	514270574
219007082	11052372	52	M	1	1	X	514270671
219007085	11059142	52	M	1	1	X	514269199
219308787	11049030	56	M	1	0	X	514267943
219507735	11060866	56	F	1	0	X	514268812
219587321	11046081	13	M	1	2	450067304	X
219587322	11046081	40	F	1	0	X	514267751
219587323	11046081	11	M	1	2	450067304	X
219587325	11046686	40	F	1	0	X	514268411
219587327	11048147	13	M	1	2	450067304	X
219587330	11053100	13	M	1	2	450067304	X
219587333	11053423	13	M	1	2	450067304	X
219607531	11045223	50	M	1	1	X	514270235
219607532	11045223	38	F	1	0	X	X
219607534	11045963	38	F	1	0	X	X
219607536	11046223	38	F	1	0	X	X
219607538	11046312	38	F	1	0	X	X
219607540	11048186	38	F	1	0	X	X
219607541	11055444	50	M	1	1	X	513991798
219607542	11055444	38	F	1	0	X	X
219607544	11057376	38	F	1	0	X	X
219607546	11060205	38	F	1	0	X	X
219607547	11060225	50	M	1	1	X	514271045
219607548	11060225	38	F	1	0	X	X
219607550	11060700	38	F	1	0	X	X
219607551	11062069	50	M	1	1	X	514269318
219612820	11052319	67	F	1	1	X	X
219612821	11056565	62	M	1	0	X	X
219612822	11056565	67	F	1	1	X	X
219612824	11058305	67	F	1	1	X	X
219618593	11059075	2	F	1	2	X	X
219643254	11045799	55	F	1	1	X	514269638
219643255	11048974	55	M	1	0	X	514267757
219643258	11048988	55	F	1	1	X	514269450
219643259	11058888	55	M	1	0	X	514268522
219643260	11058888	55	F	1	1	X	514268807
219714255	11045860	58	F	1	0	X	X
219714256	11046012	54	M	1	1	X	514269697
219714257	11046012	58	F	1	0	X	X
219714259	11055628	58	F	1	0	X	X
219714260	11058248	54	M	1	1	X	514268812
219714261	11058248	58	F	1	0	X	X
219714263	11059869	58	F	1	0	X	X
219817895	11052513	53	F	1	1	X	514271587
219881478	11045676	39	F	1	1	X	X
219881481	11055318	39	F	1	1	X	X
219881482	11055318	17	F	1	2	450110845	X
219881483	11055318	40	M	1	0	X	513949470
219907186	11046712	55	M	1	0	X	514401386
219907187	11058197	61	F	1	1	X	514268522
219907188	11058197	26	M	1	2	X	X
219907190	11059472	61	F	1	1	X	513928289
219907191	11059472	26	M	1	2	X	X
219907192	11059472	55	M	1	0	X	514268641
220214318	11048230	60	F	1	0	X	X
220214319	11048230	60	M	1	12	X	X
220214321	11050146	60	M	1	12	X	X
220214323	11053290	60	M	1	12	X	X
220214325	11054170	60	M	1	12	X	X
220214326	11055860	60	F	1	0	X	X
220214328	11061134	60	F	1	0	X	X
220230183	11047253	50	M	1	0	X	514270320
220230184	11047709	50	M	1	0	X	514269755
220230185	11048133	50	M	1	0	X	514270951
220230188	11053791	50	M	1	0	X	514269988
220230189	11058336	50	M	1	0	X	514271427
220230192	11060907	50	M	1	0	X	514267880
220300100	11056665	8	M	1	2	450139177	X
220300103	11057266	39	M	1	0	X	X
220300105	11057266	4	F	1	2	450151186	X
220300106	11057266	37	F	1	1	X	X
220300109	11059199	4	F	1	2	450151186	X
220300110	11059199	37	F	1	1	X	X
220304415	11047805	45	M	1	0	X	514269717
220304416	11047805	46	F	1	1	X	513912325
220304418	11050817	45	M	1	0	X	514268386
220304419	11050817	46	F	1	1	X	514267643
220304420	11050817	18	M	1	2	X	514267705
220347957	11052894	82	F	1	0	X	X
220347958	11053610	82	F	1	0	X	X
220385073	11045243	62	F	1	1	X	X
220385075	11048476	62	M	1	0	X	X
220385080	11058587	40	M	1	8	X	514267873
220385082	11058587	62	F	1	1	X	X
220385085	11059271	62	F	1	1	X	X
220440891	11044915	15	M	1	5	450110702	X
220440893	11044915	61	M	1	0	X	X
220440897	11046910	61	M	1	0	X	X
220440898	11046910	59	F	1	1	X	X
220440899	11052960	15	M	1	5	450150578	X
220440901	11052960	61	M	1	0	X	X
220440905	11054296	61	M	1	0	X	X
220440910	11060942	59	F	1	1	X	X
220440911	11062221	15	M	1	5	450150577	X
220440912	11062221	16	M	1	5	450150577	X
220473126	11044191	70	F	1	0	X	X
220473127	11044191	21	F	1	5	X	X
220473129	11050694	70	F	1	0	X	X
220473132	11052075	70	F	1	0	X	X
220473137	11055143	23	M	1	5	X	X
220562333	11060862	70	M	1	0	X	X
220676809	11045558	40	F	1	0	X	511563219
220676811	11045558	3	F	1	2	X	X
220676813	11045567	12	M	1	2	450110701	X
220676814	11045567	3	F	1	2	X	X
220676815	11053658	40	F	1	0	X	514270634
220676816	11053658	12	M	1	2	450110701	X
220676818	11054394	40	F	1	0	X	514269570
220676819	11054394	12	M	1	2	450110702	X
220676820	11054394	3	F	1	2	X	X
220676823	11055623	3	F	1	2	X	X
220676824	11056371	40	F	1	0	X	514269445
220676825	11056371	12	M	1	2	450150577	X
220676827	11056451	40	F	1	0	X	514268779
220676828	11056451	12	M	1	2	450150577	X
220676829	11056451	3	F	1	2	X	X
220676832	11058350	3	F	1	2	X	X
220676834	11060046	12	M	1	2	450150577	X
220733064	11049114	86	M	1	0	X	X
220733066	11049837	86	M	1	0	X	X
220733067	11049837	87	F	1	1	X	X
220733068	11053205	86	M	1	0	X	X
220733071	11059365	87	F	1	1	X	X
220908695	11055976	27	M	1	0	X	514267010
221076925	11045583	53	F	1	1	X	514269768
221076927	11060972	53	F	1	1	X	514269445
221076928	11060972	54	M	1	0	X	514267932
221108754	11044355	34	F	1	0	X	514270241
221108756	11054557	12	M	1	2	450150578	X
221108757	11054557	34	F	1	0	X	514268938
221207179	11050969	86	F	1	0	X	X
221207180	11051115	86	F	1	0	X	X
221216819	11049261	10	M	1	2	450129160	X
221216820	11049261	37	M	1	0	X	511904502
221220468	11043931	90	M	1	0	X	X
221220470	11044874	90	M	1	0	X	X
221220472	11046544	90	M	1	0	X	X
221220473	11049826	90	M	1	0	X	X
221220479	11055525	90	M	1	0	X	X
221220480	11055550	90	M	1	0	X	X
221220481	11057222	90	M	1	0	X	X
221220482	11057794	90	M	1	0	X	X
221220483	11062436	90	M	1	0	X	X
221304701	11051583	64	M	1	0	X	X
221304702	11056247	64	M	1	0	X	X
221304705	11061986	64	M	1	0	X	X
221340369	11053386	15	M	1	2	450132231	X
221340370	11053386	49	F	1	0	X	514265954
221340371	11060296	49	M	1	1	X	514267882
221340372	11060296	15	M	1	2	450150577	X
221545723	11047891	37	F	1	10	X	511639212
221545726	11051867	37	F	1	10	X	514400907
221545727	11051867	18	M	1	2	450110845	X
221545728	11051867	55	M	1	0	X	514267716
221545729	11052532	37	F	1	10	X	514268943
221545731	11052532	55	M	1	0	X	514268764
221545733	11059550	18	M	1	2	450150577	X
