sp_id	sp_gq_id	age	sex
938284393	450003400	22	M
938284392	450003400	22	M
938284391	450003400	23	M
938284390	450003400	18	M
938284389	450003400	21	M
938284388	450003400	19	M
938284387	450003400	19	M
938284386	450003400	24	M
938284385	450003400	24	M
938284384	450003400	20	M
938284383	450003400	23	M
938284382	450003400	18	M
938284381	450003400	19	M
938284380	450003400	19	M
938284379	450003400	18	M
938284378	450003400	18	M
938284377	450003400	18	M
938284376	450003400	20	M
938284375	450003400	21	M
938284374	450003400	19	M
938284373	450003400	18	M
938284372	450003400	18	M
938284371	450003400	19	M
938284370	450003400	24	M
938284369	450003400	24	M
938284368	450003400	18	M
938284367	450003400	19	M
938284366	450003400	20	M
938284365	450003400	20	M
938284364	450003400	19	M
938284363	450003400	19	M
938284362	450003400	20	M
938284361	450003400	20	M
938284360	450003400	20	M
938284359	450003400	19	M
938284358	450003400	19	M
938284357	450003400	47	M
938284356	450003400	24	M
938284355	450003400	18	M
938284354	450003400	23	M
938284353	450003400	19	M
938284352	450003400	23	M
938284351	450003400	19	M
938284350	450003400	22	M
938284349	450003400	19	M
938284348	450003400	18	M
938284347	450003400	19	M
938284346	450003400	34	M
938284345	450003400	22	M
938284344	450003400	19	M
938284343	450003400	23	M
938284342	450003400	20	M
938284341	450003400	19	M
938284340	450003400	20	M
938284339	450003400	23	M
938284338	450003400	19	M
938284337	450003400	18	M
938284336	450003400	24	M
938284335	450003400	18	M
938284334	450003400	19	M
938284333	450003400	21	M
938284332	450003400	21	M
938284331	450003400	18	M
938284330	450003400	20	M
938284329	450003400	19	M
938284328	450003400	20	M
938284327	450003400	19	M
938284326	450003400	18	M
938284325	450003400	29	M
938284324	450003400	23	M
938284323	450003400	22	M
938284322	450003400	18	M
938284321	450003400	19	M
938284320	450003400	19	M
938284319	450003400	19	M
938284318	450003400	21	M
938284317	450003400	21	M
938284316	450003400	21	M
938284315	450003400	21	M
938284314	450003400	23	M
938284313	450003400	18	M
938284312	450003400	19	M
938284311	450003400	21	M
938284310	450003400	19	M
938284309	450003400	20	M
938284308	450003400	18	M
938284307	450003400	19	M
938284306	450003400	21	M
938284305	450003400	21	M
938284304	450003400	19	M
938284303	450003400	20	M
938284302	450003400	19	M
938284301	450003400	19	M
938284300	450003400	21	M
938284299	450003400	20	M
938284298	450003400	21	M
938284297	450003400	22	M
938284296	450003400	22	M
938284295	450003400	23	M
938284294	450003400	18	M
938284293	450003400	19	M
938284292	450003400	18	M
938284291	450003400	22	M
938284290	450003400	21	M
938284289	450003400	19	M
938284288	450003400	18	M
938284287	450003400	19	M
938284286	450003400	23	M
938284285	450003400	19	M
938284284	450003400	19	M
938284283	450003400	22	M
938284282	450003400	22	M
938284281	450003400	20	M
938284280	450003400	22	M
938284279	450003400	18	M
938284278	450003400	20	M
938284277	450003400	19	M
938284276	450003400	19	M
938284275	450003400	18	M
938284274	450003400	23	M
938284273	450003400	20	M
938284272	450003400	24	M
938284271	450003400	19	M
938284270	450003400	23	M
938284269	450003400	18	M
938284268	450003400	18	M
938284267	450003400	23	M
938284266	450003400	20	M
938284265	450003400	23	M
938284264	450003400	18	M
938284263	450003400	24	M
938284262	450003400	18	M
938284261	450003400	21	M
938284260	450003400	19	M
938284259	450003400	19	M
938284258	450003400	24	M
938284257	450003400	18	M
938284256	450003400	21	M
938284255	450003400	20	M
938284254	450003400	19	M
938284253	450003400	19	M
938284252	450003400	20	M
938284251	450003400	22	M
938284250	450003400	22	M
938284249	450003400	19	M
938284248	450003400	23	M
938284247	450003400	20	M
938284246	450003400	23	M
938284245	450003400	22	M
938284244	450003400	24	M
938284243	450003400	22	M
938284242	450003400	22	M
938284241	450003400	19	M
938284240	450003400	21	M
938284239	450003400	19	M
938284238	450003400	28	M
938284237	450003400	18	M
938284236	450003400	19	M
938284235	450003400	19	M
938284234	450003400	19	M
938284233	450003400	18	M
938284232	450003400	18	M
938284231	450003400	20	M
938284230	450003400	18	M
938284229	450003400	21	M
938284228	450003400	23	M
938284227	450003400	19	M
938284226	450003400	19	M
938284225	450003400	21	M
938284224	450003400	24	M
938284223	450003400	19	M
938284222	450003400	20	M
938284221	450003400	22	M
938284220	450003400	19	M
938284218	450003400	17	M
938284507	450003401	19	M
938284506	450003401	19	M
938285174	450003401	19	F
938285173	450003401	22	F
938285172	450003401	18	F
938285171	450003401	19	F
938285170	450003401	20	F
938285169	450003401	20	F
938285168	450003401	19	F
938285167	450003401	23	F
938285166	450003401	19	F
938285165	450003401	18	F
938285164	450003401	24	F
938285163	450003401	19	F
938285162	450003401	24	F
938285161	450003401	47	F
938285160	450003401	22	F
938285159	450003401	19	F
938285158	450003401	18	F
938285157	450003401	21	F
938285156	450003401	23	F
938285155	450003401	19	F
938285154	450003401	18	F
938285153	450003401	23	F
938285152	450003401	21	F
938285151	450003401	18	F
938285150	450003401	18	F
938285149	450003401	18	F
938285148	450003401	19	F
938285147	450003401	21	F
938285146	450003401	20	F
938285145	450003401	25	F
938285144	450003401	18	F
938285143	450003401	19	F
938285142	450003401	24	F
938285141	450003401	20	F
938285140	450003401	24	F
938285139	450003401	19	F
938285138	450003401	21	F
938285137	450003401	19	F
938285136	450003401	20	F
938285135	450003401	21	F
938285134	450003401	18	F
938285133	450003401	18	F
938285132	450003401	18	F
938285131	450003401	19	F
938285130	450003401	22	F
938285129	450003401	18	F
938285128	450003401	19	F
938285127	450003401	18	F
938285126	450003401	19	F
938285125	450003401	19	F
938285124	450003401	19	F
938285123	450003401	23	F
938285122	450003401	20	F
938285121	450003401	21	F
938285120	450003401	19	F
938285119	450003401	18	F
938285118	450003401	22	F
938285117	450003401	19	F
938285116	450003401	19	F
938285115	450003401	24	F
938285114	450003401	20	F
938285113	450003401	18	F
938285112	450003401	18	F
938285111	450003401	23	F
938285110	450003401	22	F
938285109	450003401	23	F
938285108	450003401	19	F
938285107	450003401	18	F
938285106	450003401	18	F
938285105	450003401	21	F
938285104	450003401	19	F
938285103	450003401	18	F
938285102	450003401	18	F
938285101	450003401	21	F
938285100	450003401	18	F
938285099	450003401	19	F
938285098	450003401	19	F
938285097	450003401	23	F
938285096	450003401	19	F
938285095	450003401	20	F
938285094	450003401	22	F
938285093	450003401	23	F
938285092	450003401	19	F
938285091	450003401	18	F
938285090	450003401	21	F
938285089	450003401	24	F
938285088	450003401	20	F
938285087	450003401	18	F
938285086	450003401	23	F
938285085	450003401	24	F
938285084	450003401	18	F
938285083	450003401	24	F
938285082	450003401	23	F
938285081	450003401	19	F
938285080	450003401	24	F
938285079	450003401	19	F
938285078	450003401	19	F
938285077	450003401	19	F
938285076	450003401	19	F
938285075	450003401	22	F
938285074	450003401	18	F
938285073	450003401	22	F
938285072	450003401	24	F
938285071	450003401	18	F
938285070	450003401	22	F
938285069	450003401	19	F
938285068	450003401	20	F
938285067	450003401	18	F
938285066	450003401	18	F
938285065	450003401	22	F
938285064	450003401	21	F
938285063	450003401	24	F
938285062	450003401	18	F
938285061	450003401	19	F
938285060	450003401	22	F
938285059	450003401	18	F
938285058	450003401	19	F
938285057	450003401	18	F
938285056	450003401	19	F
938285055	450003401	19	F
938285054	450003401	24	F
938285053	450003401	22	F
938285052	450003401	19	F
938285051	450003401	18	F
938285050	450003401	19	F
938285049	450003401	21	F
938285048	450003401	22	F
938285047	450003401	18	F
938285046	450003401	21	F
938285045	450003401	19	F
938285044	450003401	21	F
938285043	450003401	18	F
938285042	450003401	24	F
938285041	450003401	20	F
938285040	450003401	21	F
938285039	450003401	20	F
938285038	450003401	19	F
938285037	450003401	23	F
938285036	450003401	19	F
938285035	450003401	22	F
938285034	450003401	24	F
938285033	450003401	19	F
938285032	450003401	21	F
938285031	450003401	19	F
938285030	450003401	19	F
938285029	450003401	19	F
938285028	450003401	24	F
938285027	450003401	18	F
938285026	450003401	22	F
938285025	450003401	18	F
938285024	450003401	19	F
938285023	450003401	18	F
938285022	450003401	20	F
938285021	450003401	19	F
938285020	450003401	19	F
938285019	450003401	18	F
938285018	450003401	21	F
938285017	450003401	21	F
938285016	450003401	19	F
938285015	450003401	20	F
938285014	450003401	19	F
938285013	450003401	19	F
938285012	450003401	18	F
938285011	450003401	19	F
938285010	450003401	19	F
938285009	450003401	19	F
938285008	450003401	24	F
938285007	450003401	19	F
938285006	450003401	21	F
938285005	450003401	22	F
938285004	450003401	20	F
938285003	450003401	21	F
938285002	450003401	21	F
938285001	450003401	18	F
938285000	450003401	19	F
938284999	450003401	26	F
938284998	450003401	18	F
938284997	450003401	20	F
938284996	450003401	21	F
938284995	450003401	19	F
938284994	450003401	23	F
938284993	450003401	21	F
938284992	450003401	22	F
938284991	450003401	19	F
938284990	450003401	24	F
938284989	450003401	19	F
938284988	450003401	20	F
938284987	450003401	18	F
938284986	450003401	20	F
938284985	450003401	18	F
938284984	450003401	22	F
938284983	450003401	21	F
938284982	450003401	21	F
938284981	450003401	19	F
938284980	450003401	21	F
938284979	450003401	18	F
938284978	450003401	23	F
938284977	450003401	20	F
938284976	450003401	22	F
938284975	450003401	18	F
938284974	450003401	19	F
938284973	450003401	19	F
938284972	450003401	19	F
938284971	450003401	19	F
938284970	450003401	19	F
938284969	450003401	22	F
938284968	450003401	18	F
938284967	450003401	23	F
938284966	450003401	19	F
938284965	450003401	19	F
938284964	450003401	21	F
938284963	450003401	18	F
938284962	450003401	19	F
938284961	450003401	20	F
938284960	450003401	21	F
938284959	450003401	22	F
938284958	450003401	18	F
938284957	450003401	23	F
938284956	450003401	22	F
938284955	450003401	19	F
938284954	450003401	19	F
938284953	450003401	19	F
938284952	450003401	22	F
938284951	450003401	19	F
938284950	450003401	21	F
938284949	450003401	23	F
938284948	450003401	20	F
938284947	450003401	19	F
938284946	450003401	19	F
938284945	450003401	18	F
938284944	450003401	19	F
938284943	450003401	19	F
938284942	450003401	18	F
938284941	450003401	24	F
938284940	450003401	19	F
938284939	450003401	19	F
938284938	450003401	19	F
938284937	450003401	18	F
938284936	450003401	18	F
938284935	450003401	19	F
938284934	450003401	23	F
938284933	450003401	19	F
938284932	450003401	19	F
938284931	450003401	19	F
938284930	450003401	19	F
938284929	450003401	20	F
938284928	450003401	19	F
938284927	450003401	19	F
938284926	450003401	21	F
938284925	450003401	21	F
938284924	450003401	19	F
938284923	450003401	18	F
938284922	450003401	19	F
938284921	450003401	20	F
938284920	450003401	21	F
938284919	450003401	19	F
938284918	450003401	18	F
938284917	450003401	20	F
938284916	450003401	24	F
938284915	450003401	22	F
938284914	450003401	21	F
938284913	450003401	22	F
938284912	450003401	19	F
938284911	450003401	21	F
938284910	450003401	22	F
938284909	450003401	19	F
938284908	450003401	20	F
938284907	450003401	23	F
938284906	450003401	22	F
938284905	450003401	23	F
938284904	450003401	19	F
938284903	450003401	23	F
938284902	450003401	19	F
938284901	450003401	21	F
938284900	450003401	20	F
938284899	450003401	23	F
938284898	450003401	18	F
938284897	450003401	18	F
938284896	450003401	18	F
938284895	450003401	21	F
938284894	450003401	19	F
938284893	450003401	19	F
938284892	450003401	21	F
938284891	450003401	23	F
938284890	450003401	19	F
938284889	450003401	21	F
938284888	450003401	19	F
938284887	450003401	19	F
938284886	450003401	19	F
938284505	450003401	20	M
938284504	450003401	18	M
938284503	450003401	18	M
938284502	450003401	21	M
938284501	450003401	20	M
938284500	450003401	24	M
938284499	450003401	22	M
938284498	450003401	19	M
938284497	450003401	19	M
938284496	450003401	18	M
938284495	450003401	19	M
938284494	450003401	19	M
938284493	450003401	19	M
938284492	450003401	21	M
938284491	450003401	21	M
938284490	450003401	22	M
938284489	450003401	24	M
938284488	450003401	19	M
938284487	450003401	19	M
938284486	450003401	20	M
938284485	450003401	20	M
938284484	450003401	24	M
938284483	450003401	18	M
938284482	450003401	19	M
938284481	450003401	23	M
938284480	450003401	19	M
938284479	450003401	18	M
938284478	450003401	24	M
938284477	450003401	19	M
938284476	450003401	20	M
938284475	450003401	19	M
938284474	450003401	19	M
938284473	450003401	19	M
938284472	450003401	19	M
938284471	450003401	18	M
938284470	450003401	21	M
938284469	450003401	23	M
938284468	450003401	21	M
938284467	450003401	23	M
938284466	450003401	19	M
938284465	450003401	21	M
938284464	450003401	22	M
938284463	450003401	19	M
938284462	450003401	23	M
938284461	450003401	19	M
938284460	450003401	22	M
938284459	450003401	20	M
938284458	450003401	22	M
938284457	450003401	21	M
938284456	450003401	23	M
938284455	450003401	18	M
938284454	450003401	28	M
938284453	450003401	19	M
938284452	450003401	19	M
938284451	450003401	19	M
938284450	450003401	19	M
938284449	450003401	26	M
938284448	450003401	19	M
938284447	450003401	18	M
938284446	450003401	20	M
938284445	450003401	19	M
938284444	450003401	24	M
938284443	450003401	20	M
938284442	450003401	23	M
938284441	450003401	21	M
938284440	450003401	19	M
938284439	450003401	20	M
938284438	450003401	18	M
938284437	450003401	20	M
938284436	450003401	19	M
938284435	450003401	19	M
938284434	450003401	20	M
938284433	450003401	18	M
938284432	450003401	21	M
938284431	450003401	18	M
938284430	450003401	22	M
938284429	450003401	19	M
938284428	450003401	19	M
938284427	450003401	19	M
938284426	450003401	19	M
938284425	450003401	25	M
938284424	450003401	19	M
938284423	450003401	18	M
938284422	450003401	19	M
938284421	450003401	20	M
938284420	450003401	22	M
938284419	450003401	20	M
938284418	450003401	18	M
938284417	450003401	19	M
938284416	450003401	19	M
938284415	450003401	23	M
938284414	450003401	21	M
938284413	450003401	21	M
938284412	450003401	19	M
938284411	450003401	21	M
938284410	450003401	18	M
938284409	450003401	20	M
938284408	450003401	21	M
938284597	450003401	17	F
938284596	450003401	17	F
938284407	450003401	22	M
938284406	450003401	19	M
938284593	450003401	22	M
938284592	450003401	21	M
938284591	450003401	22	M
938284590	450003401	19	M
938284589	450003401	22	M
938284588	450003401	20	M
938284587	450003401	23	M
938284586	450003401	19	M
938284585	450003401	20	M
938284584	450003401	19	M
938284583	450003401	21	M
938284582	450003401	19	M
938284581	450003401	19	M
938284580	450003401	18	M
938284579	450003401	19	M
938284578	450003401	21	M
938284577	450003401	19	M
938284576	450003401	18	M
938284575	450003401	22	M
938284574	450003401	20	M
938284573	450003401	19	M
938284572	450003401	19	M
938284571	450003401	47	M
938284570	450003401	24	M
938284569	450003401	23	M
938284568	450003401	21	M
938284567	450003401	19	M
938284566	450003401	24	M
938284565	450003401	19	M
938284564	450003401	19	M
938284563	450003401	19	M
938284562	450003401	19	M
938284561	450003401	24	M
938284560	450003401	21	M
938284559	450003401	18	M
938284558	450003401	19	M
938284557	450003401	38	M
938284556	450003401	18	M
938284555	450003401	37	M
938284554	450003401	24	M
938284553	450003401	20	M
938284552	450003401	19	M
938284551	450003401	22	M
938284550	450003401	20	M
938284549	450003401	20	M
938284548	450003401	21	M
938284547	450003401	18	M
938284546	450003401	21	M
938284545	450003401	19	M
938284544	450003401	18	M
938284543	450003401	22	M
938284542	450003401	19	M
938284541	450003401	19	M
938284540	450003401	19	M
938284539	450003401	19	M
938284538	450003401	18	M
938284537	450003401	19	M
938284536	450003401	19	M
938284535	450003401	28	M
938284534	450003401	18	M
938284533	450003401	24	M
938284532	450003401	19	M
938284531	450003401	19	M
938284530	450003401	19	M
938284529	450003401	20	M
938284528	450003401	19	M
938284527	450003401	26	M
